1787,Scorpia Rising (Alex Rider #9),Van De Graaf,Solon,Suspense,7.42,
1970,The Red Tent,Khaniejo,Eileen,Romance,8.96,
1761,Slade House,Vongsouthi,Mitchel,History,7.57,
1905,Lisey's Story,Uddur Manjunath,Danyell,Science-Fiction,5.36,
1820,Jealousy (Strange Angels #3),Gates,Mackenzie,Mystery,3.99,
1716,Little Bee,Dudlakova,Ami,Horror,4.56,
1814,Such a Rush,Iuale,Netta,Mystery,6.03,
1652,Saint Odd (Odd Thomas #7),Braverman,Burt,Comedy,2.07,
1752,Pretend You Don't See Her,Konstantinova,Antonina,Adventure,9.99,
1930,We3,Capin,Imelda,Thriller,9.00,
1655,Dead Reckoning (Sookie Stackhouse #11),Borgions,Verner,Horror,1.56,
1942,Redshirts,Behram,Evalyn,Satire,2.94,
1666,Discipline and Punish: The Birth of the Prison,Andrade,Mylee,Thriller,1.78,
2010,Child 44 (Leo Demidov #1),Lopez Cervantes,Raphael,History,2.33,
1757,The Opportunist (Love Me with Lies #1),Shigefuji,Susannah,Fantasy,4.56,
1846,Sacred Contracts: Awakening Your Divine Potential,Seib,Elsie,Crime,7.74,
1817,Succubus on Top (Georgina Kincaid #2),Birtchnell,Julissa,Suspense,9.99,
1746,Glory over Everything: Beyond The Kitchen House,Jaeger,Tripp,Western,4.81,
1690,Flight of the Old Dog (Patrick McLanahan #1),Black,Barrie,Western,5.69,
1775,Wolfsbane (Nightshade #2; Nightshade World #5),Vasilyeva,Marva,Crime,6.69,
1806,Crescendo (Hush Hush #2),Almeida,Loda,Fiction,7.21,
2006,Winesburg Ohio,Guery,Francis,Horror,1.38,
2015,Tell the Wolves I'm Home,Tami Masi,Donnie,Horror,9.91,
1791,Specter of the Past (Star Wars: The Hand of Thrawn #1),Azarenka,Mariano,Fiction,6.91,
1691,Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big or Why Pie Is Not the Answer,Tolibova,Effie,Satire,6.42,
1708,Blue Monday (Frieda Klein #1),Kimmelmann,Ema,Thriller,7.14,
1738,The City of Ember (Book of Ember #1),Masthoff,Thyra,Fiction,1.30,
1761,Out of the Dust,Gomez Carus,Jettie,Action,8.24,
1702,Under the Tuscan Sun,Rojas,Marla,Non-Fiction,4.09,
1924,Nights of Rain and Stars,Wolf,Wheeler,Non-Fiction,4.03,
1972,I Suck at Girls,Brito,Odessa,Fantasy,5.89,
1987,Into Thin Air: A Personal Account of the Mount Everest Disaster,Lukacs,Bena,Dystopian,6.75,
1943,My Lobotomy,Sun,Clemie,Horror,6.28,
1764,The Quiet American,Tse,Thora,Comedy,1.77,
1815,Jaws,Kosanin,Amelia,Action,9.54,
1751,The Last Town (Wayward Pines #3),Brown,Irine,Fantasy,7.10,
2018,Rebecca,Woolcock,Linn,Non-Fiction,8.74,
1776,Job: A Comedy of Justice,Asteri,Miracle,Non-Fiction,3.63,
1761,Pardonable Lies (Maisie Dobbs #3),Kojanova,Alda,Science-Fiction,6.84,
1985,Mother Night,Marshall,Irving,Dystopian,5.45,
2015,Fables Vol. 7: Arabian Nights [and Days] (Fables #7),Wigan,Leif,Western,9.01,
1745,Mere Christianity,Garcia,Nelia,Satire,2.75,
1851,Handle with Care,Haakansson,Amalie,Western,7.94,
1926,Driven (Driven #1),Prathap,Hershel,Suspense,5.42,
1939,Er ist wieder da,Olson,Tameka,Science-Fiction,2.23,
2013,Sold,Balige,Marry,Suspense,8.86,
1982,Lilly's Purple Plastic Purse,Santamato,Sylvanus,Suspense,7.92,
1672,Lost & Found (Rocky Pelligrino #1),Pirila,Leigh,Thriller,1.82,
1906,A Virtuous Woman,Baldinucci,Jeannette,Suspense,1.57,
1673,The Rising (Darkness Rising #3),Escreet,Trayvon,Suspense,9.47,
1929,The Hero With a Thousand Faces,Hawkins,Addie,History,3.80,
1799,Memórias Póstumas de Brás Cubas,Brown,Ewart,Western,8.75,
1937,The Winter's Tale,Spadzinski,Caiden,Suspense,3.46,
1916,Death Note Vol. 6: Give-and-Take (Death Note #6),Rolle,Ambrose,Mystery,6.37,
1803,Gentlemen of the Road,Avis,Susana,Suspense,9.14,
1652,Born in Shame (Born In Trilogy #3),Bremond,Ayden,Dystopian,4.23,
1909,Skellig (Skellig #1),Hakala,Babe,Fantasy,6.25,
1764,Micah (Anita Blake Vampire Hunter #13),Tragardh,Marina,Dystopian,2.77,
1722,Night Embrace (Dark-Hunter #2),Viaklenka,Freddie,Thriller,5.92,
1992,Gargantua and Pantagruel,Schleich,Caro,Thriller,7.28,
1937,Bloody Valentine (Blue Bloods #5.5),Resic,Burrell,Drama,3.84,
1665,First Family (Sean King & Michelle Maxwell #4),Milosavljevic,Odalis,Fiction,3.39,
1727,Sarah Plain and Tall (Sarah Plain and Tall #1),Dowse,Ardyce,Comedy,1.92,
1689,Fool's Fate (Tawny Man #3),Beltrame,Ivana,Suspense,5.84,
1970,The Diving Bell and the Butterfly,Berta,Shari,Action,6.18,
1769,The Help,Huang,Caldonia,Suspense,2.79,
1725,Absolute Boyfriend Vol. 1,Daniels,Barbara,Fantasy,2.74,
1984,The Penelopiad,Bibi,Tahj,Comedy,7.42,
1968,Come Home,Bindi,Kristina,Fiction,1.92,
1704,The Lost Symbol (Robert Langdon #3),Yoo,Domenic,Mystery,2.58,
1910,Smoke Screen,Ullring,Niles,Crime,9.47,
1851,Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries #5),Ball,Micheal,Romance,3.06,
1721,The Book of Unknown Americans,Potocnik,Bettina,Comedy,4.55,
1889,Rabbit Is Rich (Rabbit Angstrom #3),Novcic,Jobe,Comedy,3.78,
1760,Black Bird Vol. 01 (Black Bird #1),Stephenson,Celestia,Dystopian,8.45,
1868,Valhalla Rising (Dirk Pitt #16),Jankovic,Hoover,Dystopian,7.87,
1812,Girl Stolen (Girl Stolen #1),Higer,Anne,Satire,4.24,
1875,Running with the Demon (Word & Void #1),Hail,Dayana,Drama,6.13,
1934,Secret History (Mistborn #3.5),ESPINAL,Oley,Horror,4.34,
1832,Onyx (Lux #2),Morga Alonso,Bradyn,Drama,2.92,
1685,A Storm of Swords: Blood and Gold (A Song of Ice and Fire #3: Part 2 of 2),Watson,Gretchen,Dystopian,6.56,
1900,Prep,Lutring,Lonny,Fiction,8.74,
1785,The Adventures of Sherlock Holmes,Castanera Rodriguez,Dot,Comedy,8.96,
1848,A Girl Like You,Njeuma,Colette,Dystopian,1.71,
2013,The Persian Pickle Club,Mendiburu,Alden,Dystopian,9.74,
1725,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),Tortorella,Joline,Western,5.51,
1745,Save the Date,Chiara,Fiona,Non-Fiction,8.06,
1970,The Japanese Lover,Nejedly,Hayes,Mystery,7.13,
1840,Aurora,Sugiyama,Ilene,Adventure,2.13,
1701,Magic Kingdom For Sale/Sold (Magic Kingdom of Landover #1),Epstein,Erik,Thriller,4.69,
1999,The Midwife: A Memoir of Birth Joy and Hard Times,Kulikova,Dulce,Horror,7.02,
1733,Bones to Ashes (Temperance Brennan #10),Smaira,Adyson,Horror,7.61,
1812,Tramp for the Lord,Pietrucha,Asa,Fantasy,9.51,
1847,Never Have I Ever (The Lying Game #2),Ittensohn,Sherry,Crime,6.01,
1898,Einstein's Dreams,Puget,Ova,Thriller,8.42,
1657,Rocket Boys (Coalwood #1),Gonzalez,Cristofer,Satire,4.69,
1746,The Golden Notebook,Stoianova,Teddy,Thriller,4.96,
1963,The Hunger Games (The Hunger Games #1),Craig,Janelle,Comedy,7.47,
1910,Angel Fire (Angel #2),Rodriguez,Jan,Romance,1.72,
1742,Anne Rice's The Tale of the Body Thief (A Graphic Novel),Alvarez Riobo,Berton,Fantasy,6.39,
2018,QB VII,Yakalieva,Dempsey,Action,6.96,
1745,Purple Hibiscus,Zaric,Joline,Fiction,3.72,
1739,The Road Not Taken and Other Poems,Saarinen,Fayette,Suspense,2.48,
1986,The Defector (Gabriel Allon #9),Levova,Yareli,Romance,9.69,
1752,The Sky is Falling,Maia,Casie,Adventure,9.30,
1685,The Face Of Deception (Eve Duncan #1),Nur Srikandhi,Anastacia,History,7.49,
2010,Bare Bones (Temperance Brennan #6),Kutuzova,Jena,Western,1.42,
2018,Gap Creek,Doyle,Verne,Fiction,1.00,
1862,Fudge-a-Mania (Fudge #4),Ealy,Michaela,Non-Fiction,8.19,
1887,Fourth of July Creek,Notdurfter,Jeb,Satire,9.71,
1859,Confessions of an Economic Hit Man,Dahlman,Shelly,Fantasy,5.14,
1873,Captured (The Captive #1),Maia,Georgina,Comedy,9.00,
1862,The Other Side of Dawn (Tomorrow #7),Kleinova,Dereon,Comedy,1.59,
1830,The $100 Startup: Reinvent the Way You Make a Living Do What You Love and Create a New Future,Marinescu,Fitzgerald,Suspense,8.69,
1821,The Two-Family House,Santos,Marina,Drama,2.94,
1767,Partials (Partials Sequence #1),Ventura,Fremont,Mystery,4.05,
1872,Vanished (Callahan & McLane #1),Gers,Thomasina,Suspense,5.06,
1900,Execution: The Discipline of Getting Things Done,Sigmundstad,Gerard,Romance,7.16,
1712,Two Ravens and One Crow (The Iron Druid Chronicles #4.5),Espinal,Tessa,Western,2.31,
1663,Bagombo Snuff Box,Labaqui,Michaela,Non-Fiction,9.62,
1953,Crashed (Driven #3),Malashok,Triston,History,4.94,
1972,Checkmate (Neighbor from Hell #3),Brown,Darold,Science-Fiction,4.36,
1985,Get Shorty (Chili Palmer #1),Feng,Ayesha,Horror,7.54,
1908,The Country Mouse and the City Mouse; The Fox and the Crow; The Dog and His Bone,Gasparri,Remington,Fiction,7.96,
1826,Lots of Candles Plenty of Cake,Callow,Charleen,Western,1.30,
1711,My Man Jeeves (Jeeves #1),Martin Merchant,Deliah,Drama,5.10,
1939,Ain't She Sweet,Jovanovic,Katelyn,Dystopian,6.98,
1811,Splendor (Luxe #4),Prats Millan,Marely,Horror,6.85,
1716,Shift (Silo #2),Karanusic,Helma,Horror,1.02,
1696,The Mistake (Off-Campus #2),Schlehoferova,Hermina,Adventure,8.17,
1834,I Am Not A Serial Killer (John Cleaver #1),Inoue,Iris,Romance,5.33,
1864,Unseen (Will Trent #7),Bejar,Geraldine,Drama,8.99,
1697,April 1865: The Month That Saved America,Kohtala,Olan,Satire,2.10,
1953,On Writing Well: The Classic Guide to Writing Nonfiction,Plchova,Pinkie,Non-Fiction,4.90,
1772,Existence (Existence Trilogy #1),Pacheco Chaves,Ozella,Non-Fiction,4.45,
1712,Between the Lines (Between the Lines #1),Gallinal,Alonza,Fiction,6.14,
1848,The Red Badge of Courage,Kuratli,Emmet,Action,4.64,
1706,Through the Ever Night (Under the Never Sky #2),Fletcher,Andra,Non-Fiction,8.24,
1815,Tatiana and Alexander (The Bronze Horseman #2),Pratt,Augustin,Fantasy,8.28,
2012,Showdown (Paradise #1),Gultekin,Stetson,Mystery,6.78,
1957,Dexter By Design (Dexter #4),Volejnicek,Nigel,Crime,5.27,
1659,The Neon Rain (Dave Robicheaux #1),Sovaeva,Phyliss,Dystopian,1.59,
1746,The Good Soldier,Anastasijevic,Jana,Comedy,5.17,
1999,The Twilight Saga: The Official Illustrated Guide (Twilight #4.5),Gragera Cano,Gaven,Thriller,4.21,
1665,Luckiest Girl Alive,Back,Tanesha,Romance,2.68,
1916,Hidden (House of Night #10),Tomsu,Drew,Comedy,1.15,
1707,Chainfire (Sword of Truth #9),Jurikova,Carnell,Drama,1.65,
1998,Llama Llama Mad at Mama,Nze,Candida,Horror,3.05,
1974,The Statistical Probability of Love at First Sight,Gleason,Lauryn,History,2.26,
1995,Convicted (Consequences #3),Gordeeva,Beverley,Crime,7.66,
1865,Boy Meets Girl (Boy #2),Cho,Graydon,Satire,4.32,
1952,Wisdom (My Blood Approves #4),Saliba,Amira,Western,5.75,
1665,The Princess Diaries (The Princess Diaries #1),Vichnevskaya,Al,Non-Fiction,5.39,
1797,Back Spin (Myron Bolitar #4),Souza,Rowan,Satire,8.09,
1905,The Universe Versus Alex Woods,Tesarova,Leisa,Drama,6.48,
1879,Pathfinder (Pathfinder #1),Browne,Rayburn,Satire,7.09,
1770,The Green Mile Part 6: Coffey on the Mile,Mulalic,Benny,Fantasy,8.46,
1926,Flag in Exile (Honor Harrington #5),Cabrera,Brooke,Science-Fiction,9.55,
1882,The Invention of Hugo Cabret,Rich,Almond,History,9.96,
1862,The Gift,Pinchbeck,Felicitas,Dystopian,6.17,
1851,Endlessly (Paranormalcy #3),Foxworth,Randolph,Dystopian,5.13,
1713,Silver Shadows (Bloodlines #5),Malamou,Benji,Romance,2.51,
1861,Attack on Titan: No Regrets Volume 01,Franch,Sophia,Suspense,8.46,
1649,White Nights,Rooney,Eris,Adventure,2.90,
1992,Indignation,Silva,Authur,Science-Fiction,9.82,
1728,Fuzzy Nation,Varga,Toshio,Mystery,6.39,
1724,Dragons of Spring Dawning (Dragonlance: Chronicles #3),Cepelova,Media,Satire,6.45,
2013,Heartstone (Matthew Shardlake #5),Larcher De Brito,Stanford,Drama,5.91,
1680,Left Neglected,Lutzeier,Luvenia,Suspense,6.53,
1754,In Flight (Up in the Air #1),Crevani,Jayla,Dystopian,1.50,
1659,Orphan Number Eight,Esteve,Lyda,Fiction,9.77,
1887,Antifragile: Things That Gain from Disorder,Desai,Mansfield,Western,9.79,
1901,The Amateur Marriage,Peoni,Mat,Satire,6.68,
1875,Even Now (Lost Love #1),Tona,Talon,Thriller,8.52,
1960,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,Mereles Aranda,Darien,Action,7.21,
2006,The Beauty Myth,Natarajan,Derald,Fantasy,3.26,
2009,Tangled (Tangled #1),Perez,Marcello,Dystopian,1.45,
1754,The Last Coyote (Harry Bosch #4; Harry Bosch Universe #4),Borza,Britton,Fiction,3.37,
1660,A Painted House,Escalante,Ellison,Fantasy,3.23,
1800,Burn for Burn (Burn for Burn #1),Baez,Catrina,Action,4.13,
1959,The Submission,Berkenbrock,Daryle,Mystery,9.20,
1746,The Birth of Venus,Weigl,Marisa,History,1.59,
1823,The Mambo Kings Play Songs of Love,Olson,Mellissa,History,5.96,
1715,Lord of Misrule (The Morganville Vampires #5),Jedrzejczak,Donny,Crime,4.14,
1882,Black Beauty,Huang,Jovanny,Drama,6.50,
1735,The Vile Village (A Series of Unfortunate Events #7),Szymanowski,Unique,Thriller,9.50,
1757,Medea,Zotta,Mariam,Satire,7.21,
1980,Winning,Michiels,Thor,Science-Fiction,8.68,
1946,Marked in Flesh (The Others #4),Quattrone,Bonny,Action,1.23,
1751,The Good Girl,Hofmann,Karan,Drama,9.89,
1705,Glimmerglass (Faeriewalker #1),Sanchez,Darryl,Dystopian,1.49,
1892,Twilight: The Graphic Novel Vol. 1 (Twilight: The Graphic Novel #1),Mladenovic,Zelpha,Suspense,4.89,
2021,Methuselah's Children,Kainzmeier,Shante,Action,3.64,
1847,Icy Sparks,Oral,Sean,Western,9.32,
1864,Heart of Darkness,Shipp,Elaina,Romance,5.55,
2010,Gardens of the Moon (The Malazan Book of the Fallen #1),Nesti,Hakeem,History,2.88,
1685,The Mane Event (Pride #1),Jacquet,Kem,History,7.42,
2007,The Mitten,Larsson,Rinda,Romance,3.37,
1687,The Last Full Measure (The Civil War Trilogy #3),Nikolaou,Shamar,Western,7.40,
1708,The Memory of Earth (Homecoming #1),Dancevic,Beckham,Fantasy,1.71,
1830,The Disreputable History of Frankie Landau-Banks,Melichar,Cheri,Mystery,5.08,
1870,Zone One,Andrade,Lexis,Satire,8.75,
1830,Savvy (Savvy #1),Davydova,Kenya,Mystery,9.70,
1703,Lyle Lyle Crocodile,Bulykina,Henri,Satire,8.53,
1655,The Slow Regard of Silent Things (The Kingkiller Chronicle #2.5),Larco,Charlsie,Satire,9.57,
1788,Honor Among Thieves,Thammanna,Channing,Thriller,2.88,
1886,Conquer Your Love (Surrender Your Love #2),Pandzic,Merrily,Adventure,8.64,
1685,Brown Girl Dreaming,Jones,Achsah,Horror,4.92,
2008,The Berenstain Bears Go to School,Yonan,Cicely,Thriller,3.97,
1727,Smilla's Sense of Snow,Sanjeev,Millie,Satire,6.62,
1873,Lady of Avalon (Avalon #3),Jones,Ryder,Satire,8.10,
1689,La Mécanique du cœur,Shakoulina,Mearl,Action,9.24,
1798,After I'm Gone,Iglesias,Merna,Fantasy,8.65,
1848,E is for Evidence (Kinsey Millhone #5),Zvereva,Eliseo,Fiction,1.28,
1805,The History of Sexuality Volume 1: An Introduction,Aviles,Karie,Action,6.95,
1872,The Black Dahlia (L.A. Quartet #1),Paunova,Jacqulyn,Adventure,1.69,
1851,Another Bullshit Night in Suck City,De Los Rios,Evelin,Mystery,2.87,
1860,The Selfish Gene,Biollo,Ed,Crime,8.05,
1998,The Diary of a Young Girl,Kasih,Hurley,Fiction,4.34,
1823,The Ugly Truth (Diary of a Wimpy Kid #5),Studer,Samuel,Suspense,3.93,
1773,The Walking Dead Book Three (The Walking Dead #25-36),Brunskog,Leo,Satire,3.75,
1959,Dragonsong (Harper Hall #1),Lang,Vashon,Non-Fiction,8.16,
1961,Three Dark Crowns (Three Dark Crowns #1),Solanki,Ferdinand,Mystery,1.23,
1774,Harry Potter and the Chamber of Secrets (Harry Potter #2),Baily,Miley,Mystery,6.70,
1910,At the Mountains of Madness and Other Tales of Terror,Steinherr,Thekla,Horror,4.27,
1733,The Manchurian Candidate (Movie Tie-In Edition),Naree,Sommer,Science-Fiction,6.14,
1691,Wedding Night,Dvornik,Kaelyn,Suspense,3.02,
1921,Kraken,Bhunu,Jerimiah,Non-Fiction,4.33,
1852,Don't Let the Pigeon Stay Up Late!,Hsieh,Jocelynn,Action,3.25,
1832,The Trumpet of the Swan,Beltrami,Odalys,Suspense,2.48,
1785,The Green Mile,Poskitt,Afton,Romance,2.96,
1659,A Modern Witch (A Modern Witch #1),Kanury,Lakesha,Satire,1.55,
1656,The Heart Goes Last,Levy,Cuba,Western,4.18,
1674,The Ripper (The Vampire Diaries: Stefan's Diaries #4),Kumari,Lane,Comedy,2.67,
1719,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,Rodriguez,Pink,Suspense,2.47,
1657,Rikki-Tikki-Tavi,Zeballos,Firman,Science-Fiction,2.19,
1773,Fallen Too Far (Rosemary Beach #1; Too Far #1),Gorodetsky,Manuelita,Drama,8.28,
1812,Sweet Little Lies (L.A. Candy #2),Moldovan,Buna,Romance,9.41,
1837,The Hidden Staircase (Nancy Drew #2),Kim,Nikko,Mystery,5.72,
1829,Gossip Girl (Gossip Girl #1),Smekalova,Lainey,Thriller,4.58,
1716,Visions of Heat (Psy-Changeling #2),Gamarra,Olin,Fiction,1.59,
1824,The Jester,Koichumananova,Wiliam,Romance,8.09,
1936,Disney after Dark (Kingdom Keepers #1),Rivero,Lainey,Comedy,1.64,
1836,The Running Dream,Dyankova,Elodie,Drama,7.20,
1712,Once (Eve #2),Castillo,Bettina,Crime,3.34,
1682,Disclosure,Alvarado,Ernie,Action,9.76,
1836,Miecz przeznaczenia (Saga o Wiedźminie #2),Maiolini,Dorene,Romance,5.83,
2013,It's in His Kiss (Bridgertons #7),Gajos,Lionel,Romance,8.51,
1906,Killing Patton: The Strange Death of World War II's Most Audacious General,Chen,Antony,Drama,8.33,
1736,Unhinged (Splintered #2),Low,Stonewall,Romance,1.59,
2023,Among Others,Sohn,Fount,Mystery,6.52,
1904,Rant,Patrimonio,Jann,Satire,2.14,
1730,Blackout (All Clear #1),Barthel,Bose,Satire,6.08,
1743,Half Bad (The Half Bad Trilogy #1),Vodickova,Teddie,Non-Fiction,8.17,
1709,That Night,Ormeno Ruiz,Amir,Fiction,4.89,
1926,Only the Good Spy Young (Gallagher Girls #4),Basica,Arthur,Crime,1.42,
1769,The Nightmare (Joona Linna #2),Ang,Harlon,Suspense,6.31,
1798,Virgin River (Virgin River #1),Castano,Bliss,Dystopian,2.89,
1912,The Finding (Law of the Lycans #5),Antypina,Emile,Satire,9.59,
1994,Scott Pilgrim Volume 3: Scott Pilgrim & The Infinite Sadness,Bhargava,Mat,Romance,9.64,
1829,Waiting,Delannoy,Elvera,Mystery,3.45,
1870,Soumission,Huminska,Sheryl,Horror,3.77,
1795,Super Sad True Love Story,Lewis,Trae,Adventure,6.34,
1796,Midnight Rising (Midnight Breed #4),Chin,Alton,Suspense,7.94,
1943,Twisted Palace (The Royals #3),Yansone,Shameka,Crime,8.96,
1687,Dress Your Family in Corduroy and Denim,Billingham,Teresa,Suspense,4.15,
1847,Stranger Child (DCI Tom Douglas #4),Tinaztepe,Carson,Crime,8.24,
1971,The House on Tradd Street (Tradd Street #1),Buller,Rustin,Romance,8.07,
2019,Fractured (Will Trent #2),Rudas,Verlene,History,8.70,
1794,Revolution,Pavlova,Fenton,Romance,4.72,
1893,Dance of the Gods (Circle Trilogy #2),Williams,Werner,Suspense,3.21,
1841,Calico Joe,Valls,Katy,Fantasy,1.80,
1665,Tell No One,Jang,Macarthur,Fantasy,1.50,
1984,Homicide: A Year on the Killing Streets,Hotter,Kasie,Dystopian,1.22,
1899,Morning Star (Red Rising #3),Squadrin,Felipe,Suspense,6.91,
1767,The Quickie,Watts,Beryl,History,4.93,
1938,Peter and the Shadow Thieves (Peter and the Starcatchers #2),Hershfield,Ardis,Action,2.15,
1873,Schooled,Mikulskyte,Cassie,Fiction,5.47,
1796,A Fish Out of Water,Ketelaars,Betha,Dystopian,2.77,
1720,Pacific Vortex! (Dirk Pitt #1),Purcell,Azzie,Comedy,6.36,
1932,Interesting Times: The Play,Jagosova,Cyril,Horror,5.44,
1719,The Misanthrope,Liu,Tyrique,Science-Fiction,4.98,
1949,Piano/Vocal/Guitar Sheet Music: The Chronicles of Narnia: The Lion the Witch and The Wardrobe,Moreno Martinez,Isabel,Suspense,1.86,
1709,The Hypnotist (Joona Linna #1),Ibanez Galindo,Ceil,Action,6.42,
1702,Princess in Pink (The Princess Diaries #5),El Haddad,Clint,Fantasy,6.49,
1892,Blood Song (Raven's Shadow #1),Collin,Eulah,Comedy,5.09,
1825,The Chamber,Loncaric,Webster,Drama,5.52,
1921,You Can Win: A Step by Step Tool for Top Achievers,Fellerhoff,Jenifer,Fantasy,9.46,
1833,Separation of Power (Mitch Rapp #5),Cesnekova,Theophile,Satire,5.42,
1871,Hunger Makes Me a Modern Girl,Orlova,Ermine,Comedy,3.59,
1858,Succubus Blues (Georgina Kincaid #1),Smolders,Lafe,Fiction,5.08,
1740,Fairest (An Unfortunate Fairy Tale #2),Luque Moreno,Raymond,Fantasy,5.96,
1944,Three Times Lucky (Tupelo Landing #1),Kanayama,Dione,Dystopian,2.25,
2018,Brother Odd (Odd Thomas #3),Chiminello,Renata,Crime,9.13,
1961,The Magician's Apprentice (Black Magician #0.5),Fourie,Patrick,Mystery,2.54,
1729,Mini Shopaholic (Shopaholic #6),Miro Bussman,Zhane,Science-Fiction,5.40,
1852,The Hangman's Daughter (The Hangman's Daughter #1),Gaini,Sharen,Drama,2.25,
1661,A Theory of Justice,Begerow,Sheridan,Adventure,1.89,
1929,The Fourth Protocol,Black,Lillia,Dystopian,1.73,
1882,Amerika,Calancea,Alvera,Action,6.07,
2000,Ramona Quimby Age 8 (Ramona #6),Ormond,Lenore,Mystery,2.12,
1966,Book of the Dead (Kay Scarpetta #15),Iwai,Derald,Adventure,8.81,
1937,You Don't Have to Say You Love Me,Vajdic,Corrine,Action,6.79,
1729,Skulduggery Pleasant (Skulduggery Pleasant #1),Yavuz,Kitty,History,4.52,
1999,Flags of Our Fathers,Stepanovic,Osbaldo,Satire,7.97,
1926,The Improbable Adventures of Sherlock Holmes,Baudouin,Shelly,Dystopian,7.55,
1671,The Buddha of Suburbia,Narborough,Delma,Drama,9.72,
1727,Scott Pilgrim Volume 2: Scott Pilgrim vs. The World,Brigante,Roel,Mystery,3.81,
1746,Neither Here nor There: Travels in Europe,De Swardt,Yaakov,Fantasy,2.69,
1905,Maitreyi,Kung,Ariella,Fiction,9.54,
1943,Streams in the Desert,Botto,Velva,Thriller,3.65,
1871,Blubber,Coorengel,Alvan,Science-Fiction,1.93,
1716,The Great Santini,Kyllmann,Joretta,Thriller,7.12,
1679,Sex Criminals Vol. 1: One Weird Trick,Kulikova,Clinton,Adventure,2.93,
1865,A Night to Remember,De Sutter,Rand,History,1.51,
1896,Fairy Tail Vol. 1 (Fairy Tail #1),Shmeleva,Alphonse,Thriller,4.64,
1881,Batman: Dark Victory,Flint,Carolyne,Crime,1.01,
1990,The Humans,Bernstein,Felipe,Mystery,2.82,
1714,Eye of the Needle,Chen,Reno,Romance,6.17,
1762,Light on Snow,Llaver,Krystin,Dystopian,8.24,
1866,The Queen of the Tearling (The Queen of the Tearling #1),Mejia Tenorio,Nico,Thriller,4.78,
